465 100 41 |[3, 2, 1]|
465 100 42 |[3, 2, 1]|
466 100 43 |[3, 2, 1]|
468 100 43 |[3, 2, 1]|
468 100 43 |[3, 2, 1]|
469 100 43 |[3, 2, 1]|
494 100 43 |[3, 2, 1]|
494 100 43 |[3, 2, 1]|
494 100 43 |[3, 2, 1]|
494 100 43 |[3, 2, 1]|
537 100 43 |[3, 2, 1]|
538 100 43 |[3, 2, 1]|
538 100 43 |[3, 2, 1]|
538 100 43 |[3, 2, 1]|
548 100 44 |[3, 2, 1]|
549 100 44 |[3, 2, 1]|
549 100 44 |[3, 2, 1]|
550 100 44 |[3, 2, 1]|
562 100 44 |[4, 2, 1]|
570 100 45 |[4, 2, 1]|
571 100 46 |[4, 2, 1]|
571 100 47 |[4, 2, 1]|
571 100 48 |[4, 2, 1]|
571 100 49 |[4, 2, 1]|
571 100 50 |[4, 2, 1]|
571 100 51 |[4, 2, 1]|
571 100 52 |[4, 2, 1]|
580 100 53 |[4, 2, 1]|
580 100 54 |[4, 2, 1]|
613 150 54 |[4, 2, 1]|
613 200 54 |[4, 2, 1]|
614 250 54 |[4, 2, 1]|
614 300 54 |[4, 2, 1]|
614 350 54 |[4, 2, 1]|
614 400 54 |[4, 2, 1]|
614 450 54 |[4, 2, 1]|
614 500 54 |[4, 2, 1]|
614 550 54 |[4, 2, 1]|
614 600 54 |[4, 2, 1]|
614 650 54 |[4, 2, 1]|
614 700 54 |[4, 2, 1]|
614 750 54 |[4, 2, 1]|
614 800 54 |[4, 2, 1]|
614 850 54 |[4, 2, 1]|
614 900 54 |[4, 2, 1]|
614 950 54 |[4, 2, 1]|
614 1000 54 |[4, 2, 1]|
614 1050 54 |[4, 2, 1]|
614 1100 54 |[4, 2, 1]|
614 1150 54 |[4, 2, 1]|
614 1200 54 |[4, 2, 1]|
614 1250 54 |[4, 2, 1]|
614 1300 54 |[4, 2, 1]|
614 1350 54 |[4, 2, 1]|
614 1400 54 |[4, 2, 1]|
614 1450 54 |[4, 2, 1]|
614 1500 54 |[4, 2, 1]|
614 1550 54 |[4, 2, 1]|
614 1600 54 |[4, 2, 1]|
621 1600 54 |[4, 2, 1]|
622 1600 54 |[4, 2, 1]|
624 1600 54 |[4, 2, 1]|
624 1600 54 |[4, 2, 1]|
628 1600 54 |[4, 2, 1]|
634 1600 54 |[4, 2, 1]|
634 1600 54 |[4, 2, 1]|
643 1600 54 |[4, 2, 1]|
648 1600 54 |[4, 2, 1]|
648 1600 54 |[4, 2, 1]|
671 1600 54 |[4, 2, 1]|
671 1600 54 |[4, 2, 1]|
671 1600 54 |[4, 2, 1]|
671 1600 54 |[4, 2, 1]|
671 1600 54 |[4, 2, 1]|
671 1600 54 |[4, 2, 1]|
672 1600 54 |[4, 2, 1]|
672 1600 54 |[4, 2, 1]|
672 1600 54 |[4, 2, 1]|
699 1600 54 |[4, 2, 1]|
699 1600 54 |[4, 2, 1]|
699 1600 54 |[4, 2, 1]|
699 1600 54 |[4, 2, 1]|
699 1600 54 |[4, 2, 1]|
699 1600 54 |[4, 2, 1]|
699 1600 54 |[4, 2, 1]|
699 1600 54 |[4, 2, 1]|
699 1600 54 |[4, 2, 1]|
700 1600 54 |[4, 2, 1]|
700 1600 54 |[4, 2, 1]|
700 1600 54 |[4, 2, 1]|
700 1600 54 |[4, 2, 1]|
707 1650 54 |[4, 2, 1]|
707 1700 54 |[4, 2, 1]|
707 1750 54 |[4, 2, 1]|
707 1800 54 |[4, 2, 1]|
708 1850 54 |[4, 2, 1]|
708 1900 54 |[4, 2, 1]|
716 1900 54 |[4, 2, 1]|
716 1900 54 |[4, 2, 1]|
749 1900 54 |[4, 2, 1]|
749 1900 54 |[4, 2, 1]|
749 1900 54 |[4, 2, 1]|
750 1900 54 |[4, 2, 1]|
754 1900 54 |[4, 2, 1]|
754 1900 54 |[4, 2, 1]|
755 1900 54 |[4, 2, 1]|
771 1900 54 |[4, 2, 1]|
788 1900 54 |[4, 2, 1]|
789 1900 54 |[4, 2, 1]|
789 1900 54 |[4, 2, 1]|
789 1900 54 |[4, 2, 1]|
789 1900 54 |[4, 2, 1]|
789 1900 54 |[4, 2, 1]|
789 1900 54 |[4, 2, 1]|
789 1900 54 |[4, 2, 1]|
789 1900 54 |[4, 2, 1]|
789 1900 54 |[4, 2, 1]|
789 1900 54 |[4, 2, 1]|
808 1900 55 |[4, 2, 1]|
808 1900 56 |[4, 2, 1]|
808 1900 57 |[4, 2, 1]|
808 1900 58 |[4, 2, 1]|
808 1900 59 |[4, 2, 1]|
808 1900 60 |[4, 2, 1]|
